run;type;module;name;attrname;attrvalue;value
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[7].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.sensorType3[7].udp;packetSent:count;;;20
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[7].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[7].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[7].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[7].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.sensorType3[8].energyStorage;residualEnergyCapacity:last;;;-0.011678913435509
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[8].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[8].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[8].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[8].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[8].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.sensorType3[8].udp;packetSent:count;;;20
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[8].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[8].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[8].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[8].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.sensorType3[9].energyStorage;residualEnergyCapacity:last;;;-0.059264568877415
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[9].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[9].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[9].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[9].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
